transaction_id,merchant_id,transaction_date,amount,currency,status,payment_method,transaction_type,fee_charged
12980,5,2023-12-14,2939669,NGN,successful,ussd,payment,29396.69
12981,5,2023-12-11,286593,NGN,successful,card,payment,2865.93
12982,5,2023-12-08,2107349,NGN,successful,bank_transfer,payment,21073.49
12983,5,2023-12-18,1438914,NGN,successful,mobile_money,payment,14389.14
12984,5,2023-12-27,1755944,NGN,successful,ussd,payment,17559.44
12985,5,2023-12-01,131274,NGN,successful,mobile_money,payment,1312.74
12986,5,2023-12-25,1888873,NGN,successful,mobile_money,payment,18888.73
12987,5,2023-12-12,2132519,NGN,successful,ussd,payment,21325.19
12988,5,2023-12-05,1749506,NGN,pending,ussd,payment,0
12989,5,2023-12-09,1563642,NGN,successful,bank_transfer,payment,15636.42
12990,5,2023-12-12,2090132,NGN,successful,bank_transfer,payment,20901.32
12991,5,2023-12-26,2456342,NGN,successful,mobile_money,payment,24563.42
12992,5,2023-12-12,870563,NGN,successful,bank_transfer,payment,8705.63
12993,5,2023-12-25,439214,NGN,successful,card,payment,4392.14
12994,5,2023-12-25,636125,NGN,successful,ussd,payment,6361.25
12995,5,2023-12-23,265876,NGN,successful,bank_transfer,payment,2658.76
12996,5,2023-12-19,2642195,NGN,failed,card,payment,0
12997,5,2023-12-24,1881556,NGN,successful,mobile_money,payment,18815.56
12998,5,2023-12-17,2009481,NGN,successful,ussd,payment,20094.81
12999,5,2023-12-27,1747610,NGN,successful,card,payment,17476.1
13000,5,2023-12-18,765905,NGN,successful,bank_transfer,payment,7659.05
13001,5,2023-12-07,2279891,NGN,successful,mobile_money,payment,22798.91
13002,5,2023-12-07,1952366,NGN,failed,card,payment,0
13003,5,2023-12-19,1084379,NGN,failed,ussd,payment,0
13004,5,2023-12-24,2748333,NGN,successful,ussd,payment,27483.33
13005,5,2023-12-05,2840758,NGN,pending,mobile_money,payment,0
13006,5,2023-12-06,764386,NGN,successful,card,payment,7643.86
13007,5,2023-12-18,2060263,NGN,successful,bank_transfer,payment,20602.63
13008,5,2023-12-19,280602,NGN,successful,ussd,payment,2806.02
13009,5,2023-12-25,1179354,NGN,successful,card,payment,11793.54
13010,5,2023-12-23,1462766,NGN,successful,ussd,payment,14627.66
13011,5,2023-12-25,2765486,NGN,successful,mobile_money,payment,27654.86
13012,5,2023-12-25,2715978,NGN,successful,mobile_money,payment,27159.78
13013,5,2023-12-16,1497877,NGN,successful,bank_transfer,payment,14978.77
13014,5,2023-12-13,2050244,NGN,successful,mobile_money,payment,20502.44
13015,5,2023-12-02,310639,NGN,successful,card,payment,3106.39
13016,5,2023-12-14,805321,NGN,successful,card,payment,8053.21
13017,5,2023-12-22,2000778,NGN,successful,mobile_money,payment,20007.78
13018,5,2023-12-19,351036,NGN,successful,mobile_money,payment,3510.36
13019,5,2023-12-20,1137581,NGN,successful,mobile_money,refund,11375.81
13020,5,2023-12-24,2110030,NGN,successful,mobile_money,payment,21100.3
13021,5,2023-12-11,2070753,NGN,successful,mobile_money,payment,20707.53
13022,5,2023-12-26,2507951,NGN,successful,bank_transfer,payment,25079.51
13023,5,2023-12-20,144724,NGN,successful,mobile_money,payment,1447.24
13024,5,2023-12-20,505102,NGN,successful,mobile_money,payment,5051.02
13025,5,2023-12-02,2933704,NGN,successful,mobile_money,payment,29337.04
13026,5,2023-12-22,2972778,NGN,successful,card,payment,29727.78
13027,5,2023-12-06,2357288,NGN,successful,bank_transfer,payment,23572.88
13028,5,2023-12-25,847040,NGN,failed,ussd,payment,0
13029,5,2023-12-06,963029,NGN,successful,mobile_money,payment,9630.29
13030,5,2023-12-13,571735,NGN,successful,bank_transfer,payment,5717.35
13031,5,2023-12-07,2458902,NGN,successful,bank_transfer,payment,24589.02
13032,5,2023-12-17,1955420,NGN,successful,bank_transfer,payment,19554.2
13033,5,2023-12-15,1647325,NGN,successful,mobile_money,payment,16473.25
13034,5,2023-12-09,2192717,NGN,successful,ussd,payment,21927.17
13035,5,2023-12-19,2225283,NGN,successful,card,payment,22252.83
13036,5,2023-12-15,1127371,NGN,successful,card,payment,11273.71
13037,5,2023-12-03,1391784,NGN,successful,ussd,payment,13917.84
13038,5,2023-12-24,1133085,NGN,successful,bank_transfer,payment,11330.85
13039,5,2023-12-17,2684406,NGN,successful,bank_transfer,payment,26844.06
13040,5,2023-12-15,261691,NGN,pending,ussd,payment,0
13041,5,2023-12-01,324738,NGN,successful,card,payment,3247.38
13042,5,2023-12-05,2208143,NGN,pending,card,payment,0
13043,6,2023-03-27,1808996,NGN,successful,bank_transfer,payment,18089.96
13044,6,2023-03-12,251635,NGN,failed,ussd,payment,0
13045,6,2023-03-13,282324,NGN,successful,ussd,payment,2823.24
13046,6,2023-03-13,706530,NGN,successful,card,payment,7065.3
13047,6,2023-03-05,1368600,NGN,successful,ussd,payment,13686
13048,6,2023-03-19,1815261,NGN,successful,card,payment,18152.61
13049,6,2023-03-12,809844,NGN,successful,mobile_money,payment,8098.44
13050,6,2023-03-03,2193518,NGN,successful,mobile_money,payment,21935.18
13051,6,2023-03-22,1417804,NGN,successful,ussd,payment,14178.04
13052,6,2023-03-04,1387120,NGN,successful,card,payment,13871.2
13053,6,2023-03-24,606206,NGN,successful,mobile_money,payment,6062.06
13054,6,2023-03-11,474645,NGN,successful,mobile_money,payment,4746.45
13055,6,2023-03-04,2612495,NGN,successful,card,refund,26124.95
13056,6,2023-03-14,281950,NGN,successful,card,payment,2819.5
13057,6,2023-03-27,1415585,NGN,successful,mobile_money,payment,14155.85
13058,6,2023-03-21,1237770,NGN,successful,ussd,payment,12377.7
13059,6,2023-03-28,2972256,NGN,failed,card,payment,0
13060,6,2023-03-23,481304,NGN,successful,ussd,payment,4813.04
13061,6,2023-03-20,403176,NGN,successful,mobile_money,payment,4031.76
13062,6,2023-03-26,664564,NGN,successful,card,payment,6645.64
13063,6,2023-03-01,2638966,NGN,successful,bank_transfer,payment,26389.66
13064,6,2023-03-18,1635498,NGN,successful,ussd,payment,16354.98
13065,6,2023-03-21,1801963,NGN,successful,mobile_money,payment,18019.63
13066,6,2023-03-12,2593083,NGN,successful,mobile_money,payment,25930.83
13067,6,2023-03-16,2817356,NGN,successful,mobile_money,refund,28173.56
13068,6,2023-03-01,1896176,NGN,successful,card,payment,18961.76
13069,6,2023-03-05,1813549,NGN,successful,bank_transfer,payment,18135.49
13070,6,2023-03-24,832406,NGN,successful,ussd,payment,8324.06
13071,6,2023-03-26,1395607,NGN,successful,card,payment,13956.07
13072,6,2023-03-22,2159296,NGN,successful,bank_transfer,payment,21592.96
13073,6,2023-03-07,2055421,NGN,successful,bank_transfer,refund,20554.21
13074,6,2023-03-20,993144,NGN,successful,ussd,payment,9931.44
13075,6,2023-03-19,991007,NGN,successful,ussd,payment,9910.07
13076,6,2023-03-07,711277,NGN,successful,ussd,payment,7112.77
13077,6,2023-03-11,508047,NGN,successful,card,payment,5080.47
13078,6,2023-03-15,599529,NGN,failed,card,payment,0
13079,6,2023-03-27,1786001,NGN,failed,card,payment,0
13080,6,2023-03-10,2911620,NGN,successful,card,payment,29116.2
13081,6,2023-03-11,1516031,NGN,successful,bank_transfer,payment,15160.31
13082,6,2023-03-02,1129375,NGN,successful,card,payment,11293.75
13083,6,2023-03-27,285282,NGN,successful,bank_transfer,payment,2852.82
13084,6,2023-03-16,503509,NGN,successful,bank_transfer,payment,5035.09
13085,6,2023-03-25,319963,NGN,successful,card,payment,3199.63
13086,6,2023-03-02,228524,NGN,successful,bank_transfer,payment,2285.24
13087,6,2023-03-28,1710648,NGN,failed,mobile_money,payment,0
13088,6,2023-03-02,1276034,NGN,successful,ussd,payment,12760.34
13089,6,2023-03-06,2579117,NGN,successful,card,payment,25791.17
13090,6,2023-03-02,1522165,NGN,successful,ussd,payment,15221.65
13091,6,2023-03-05,2193984,NGN,successful,bank_transfer,payment,21939.84
13092,6,2023-03-07,803621,NGN,successful,mobile_money,payment,8036.21
13093,6,2023-03-19,1887444,NGN,successful,card,payment,18874.44
13094,6,2023-03-09,1960056,NGN,successful,bank_transfer,refund,19600.56
13095,6,2023-03-04,1863557,NGN,failed,ussd,payment,0
13096,6,2023-03-03,2238752,NGN,successful,card,payment,22387.52
13097,6,2023-03-20,2713754,NGN,successful,ussd,payment,27137.54
13098,6,2023-03-21,323055,NGN,failed,card,payment,0
13099,6,2023-03-12,1701831,NGN,successful,mobile_money,payment,17018.31
13100,6,2023-03-24,218070,NGN,successful,card,payment,2180.7
13101,6,2023-03-08,348089,NGN,successful,mobile_money,payment,3480.89
13102,6,2023-03-24,957856,NGN,successful,card,payment,9578.56
13103,6,2023-03-20,1547009,NGN,successful,bank_transfer,payment,15470.09
13104,6,2023-03-08,2174584,NGN,failed,mobile_money,payment,0
13105,6,2023-03-03,2663448,NGN,successful,ussd,payment,26634.48
13106,6,2023-03-12,167750,NGN,successful,mobile_money,payment,1677.5
13107,6,2023-03-19,713448,NGN,successful,ussd,payment,7134.48
13108,6,2023-03-23,2346293,NGN,successful,mobile_money,payment,23462.93
13109,6,2023-03-11,891204,NGN,successful,card,payment,8912.04
13110,6,2023-03-17,458632,NGN,successful,card,payment,4586.32
13111,6,2023-03-22,2224854,NGN,successful,card,payment,22248.54
13112,6,2023-03-17,950279,NGN,successful,ussd,payment,9502.79
13113,6,2023-03-24,423064,NGN,successful,ussd,refund,4230.64
13114,6,2023-03-15,1941991,NGN,successful,bank_transfer,payment,19419.91
13115,6,2023-03-25,1363281,NGN,successful,mobile_money,payment,13632.81
13116,6,2023-03-27,1476764,NGN,successful,bank_transfer,payment,14767.64
13117,6,2023-03-13,2045019,NGN,pending,ussd,payment,0
13118,6,2023-03-24,130186,NGN,successful,card,payment,1301.86
13119,6,2023-03-14,1124338,NGN,successful,ussd,payment,11243.38
13120,6,2023-03-27,1202899,NGN,successful,mobile_money,payment,12028.99
13121,6,2023-03-23,2926062,NGN,successful,card,payment,29260.62
13122,6,2023-03-14,2813230,NGN,failed,card,payment,0
13123,6,2023-03-25,728415,NGN,successful,bank_transfer,payment,7284.15
13124,6,2023-03-01,1185426,NGN,successful,card,payment,11854.26
13125,6,2023-03-14,2485057,NGN,failed,card,payment,0
13126,6,2023-03-19,1802309,NGN,successful,ussd,payment,18023.09
13127,6,2023-03-22,2629860,NGN,successful,card,payment,26298.6
13128,6,2023-03-19,1118754,NGN,successful,mobile_money,payment,11187.54
13129,6,2023-03-09,1478863,NGN,successful,card,payment,14788.63
13130,6,2023-03-06,1286525,NGN,failed,card,payment,0
13131,6,2023-03-21,771104,NGN,successful,card,payment,7711.04
13132,6,2023-03-21,989495,NGN,successful,bank_transfer,payment,9894.95
13133,6,2023-03-09,1041859,NGN,successful,ussd,payment,10418.59
13134,6,2023-03-01,2977657,NGN,successful,ussd,payment,29776.57
13135,6,2023-03-07,932595,NGN,successful,bank_transfer,payment,9325.95
13136,6,2023-03-19,212487,NGN,successful,ussd,payment,2124.87
13137,6,2023-03-16,1435965,NGN,successful,card,payment,14359.65
13138,6,2023-03-12,1137070,NGN,successful,ussd,payment,11370.7
13139,6,2023-03-26,1861292,NGN,successful,card,payment,18612.92
13140,6,2023-03-24,2755877,NGN,successful,bank_transfer,payment,27558.77
13141,6,2023-03-01,421008,NGN,successful,card,payment,4210.08
13142,6,2023-03-22,2226650,NGN,successful,ussd,payment,22266.5
13143,6,2023-03-05,2675101,NGN,successful,mobile_money,payment,26751.01
13144,6,2023-03-21,708165,NGN,successful,ussd,payment,7081.65
13145,6,2023-04-14,397063,NGN,successful,bank_transfer,payment,3970.63
13146,6,2023-04-19,1131020,NGN,successful,ussd,payment,11310.2
13147,6,2023-04-24,2452840,NGN,successful,bank_transfer,payment,24528.4
13148,6,2023-04-12,2142037,NGN,successful,ussd,payment,21420.37
13149,6,2023-04-28,2918902,NGN,successful,ussd,payment,29189.02
13150,6,2023-04-26,2411035,NGN,successful,ussd,payment,24110.35
13151,6,2023-04-05,1874614,NGN,successful,bank_transfer,payment,18746.14
13152,6,2023-04-23,2178206,NGN,successful,ussd,payment,21782.06
13153,6,2023-04-26,2552808,NGN,successful,bank_transfer,payment,25528.08
13154,6,2023-04-28,2314372,NGN,successful,mobile_money,payment,23143.72
13155,6,2023-04-19,1033113,NGN,successful,ussd,payment,10331.13
13156,6,2023-04-27,509897,NGN,failed,card,payment,0
13157,6,2023-04-26,2827193,NGN,pending,bank_transfer,payment,0
13158,6,2023-04-04,1919188,NGN,successful,bank_transfer,payment,19191.88
13159,6,2023-04-20,285671,NGN,successful,card,payment,2856.71
13160,6,2023-04-02,866705,NGN,successful,mobile_money,payment,8667.05
13161,6,2023-04-20,2033367,NGN,successful,mobile_money,payment,20333.67
13162,6,2023-04-05,434666,NGN,successful,ussd,payment,4346.66
13163,6,2023-04-11,1810998,NGN,successful,card,payment,18109.98
13164,6,2023-04-04,1803305,NGN,successful,mobile_money,payment,18033.05
13165,6,2023-04-10,223407,NGN,successful,bank_transfer,payment,2234.07
13166,6,2023-04-25,1845484,NGN,successful,mobile_money,payment,18454.84
13167,6,2023-04-15,1788388,NGN,failed,mobile_money,payment,0
13168,6,2023-04-20,1502303,NGN,successful,ussd,payment,15023.03
13169,6,2023-04-06,2311332,NGN,successful,bank_transfer,payment,23113.32
13170,6,2023-04-11,362022,NGN,successful,bank_transfer,payment,3620.22
13171,6,2023-04-05,926829,NGN,successful,bank_transfer,payment,9268.29
13172,6,2023-04-14,246558,NGN,successful,card,payment,2465.58
13173,6,2023-04-03,815913,NGN,successful,mobile_money,payment,8159.13
13174,6,2023-04-27,195651,NGN,successful,bank_transfer,payment,1956.51
13175,6,2023-04-26,2298834,NGN,successful,bank_transfer,payment,22988.34
13176,6,2023-04-17,237498,NGN,successful,card,payment,2374.98
13177,6,2023-04-12,1578405,NGN,successful,bank_transfer,payment,15784.05
13178,6,2023-04-11,1187094,NGN,successful,card,payment,11870.94
13179,6,2023-04-14,1728085,NGN,successful,bank_transfer,payment,17280.85
13180,6,2023-04-07,825899,NGN,successful,bank_transfer,payment,8258.99
13181,6,2023-04-01,2679861,NGN,failed,card,payment,0
13182,6,2023-04-05,2355847,NGN,successful,bank_transfer,payment,23558.47
13183,6,2023-04-05,2049846,NGN,failed,card,payment,0
13184,6,2023-04-28,2110317,NGN,successful,ussd,refund,21103.17
13185,6,2023-04-24,1405311,NGN,successful,ussd,payment,14053.11
13186,6,2023-04-09,2813167,NGN,successful,mobile_money,payment,28131.67
13187,6,2023-04-05,1025003,NGN,successful,ussd,payment,10250.03
13188,6,2023-04-12,1317707,NGN,successful,mobile_money,payment,13177.07
13189,6,2023-04-09,1160843,NGN,successful,ussd,payment,11608.43
13190,6,2023-04-17,1534544,NGN,failed,card,payment,0
13191,6,2023-04-22,336478,NGN,successful,card,payment,3364.78
13192,6,2023-04-15,2708882,NGN,successful,ussd,payment,27088.82
13193,6,2023-04-19,627092,NGN,successful,card,payment,6270.92
13194,6,2023-04-11,804523,NGN,successful,mobile_money,payment,8045.23
13195,6,2023-04-27,325131,NGN,pending,card,payment,0
13196,6,2023-04-05,1575502,NGN,successful,card,payment,15755.02
13197,6,2023-04-27,1602326,NGN,successful,ussd,payment,16023.26
13198,6,2023-04-12,2448928,NGN,successful,card,payment,24489.28
13199,6,2023-04-03,1197774,NGN,successful,mobile_money,refund,11977.74
13200,6,2023-04-08,124688,NGN,successful,bank_transfer,payment,1246.88
13201,6,2023-04-20,2490230,NGN,successful,mobile_money,payment,24902.3
13202,6,2023-04-21,602653,NGN,successful,mobile_money,payment,6026.53
13203,6,2023-04-01,1109938,NGN,successful,mobile_money,payment,11099.38
13204,6,2023-04-12,660619,NGN,successful,ussd,payment,6606.19
13205,6,2023-04-02,1638568,NGN,successful,ussd,payment,16385.68
13206,6,2023-04-26,2535054,NGN,successful,mobile_money,payment,25350.54
13207,6,2023-04-04,1443397,NGN,successful,mobile_money,payment,14433.97
13208,6,2023-04-25,2735790,NGN,failed,card,payment,0
13209,6,2023-04-05,790736,NGN,successful,bank_transfer,payment,7907.36
13210,6,2023-04-16,2264464,NGN,successful,mobile_money,payment,22644.64
13211,6,2023-04-09,2778331,NGN,successful,mobile_money,payment,27783.31
13212,6,2023-04-11,1595958,NGN,successful,ussd,payment,15959.58
13213,6,2023-04-06,2891075,NGN,successful,ussd,payment,28910.75
13214,6,2023-04-22,1454926,NGN,failed,card,payment,0
13215,6,2023-04-06,2305945,NGN,successful,mobile_money,payment,23059.45
13216,6,2023-04-20,1318432,NGN,successful,bank_transfer,payment,13184.32
13217,6,2023-04-17,2422224,NGN,successful,bank_transfer,refund,24222.24
13218,6,2023-04-22,2356057,NGN,failed,bank_transfer,payment,0
13219,6,2023-04-27,2150096,NGN,successful,card,payment,21500.96
13220,6,2023-04-18,2165101,NGN,successful,ussd,payment,21651.01
13221,6,2023-04-04,1906912,NGN,successful,bank_transfer,payment,19069.12
13222,6,2023-04-10,2824406,NGN,successful,bank_transfer,payment,28244.06
13223,6,2023-04-24,123141,NGN,successful,mobile_money,payment,1231.41
13224,6,2023-04-13,2109207,NGN,failed,mobile_money,payment,0
13225,6,2023-04-22,2704963,NGN,successful,ussd,payment,27049.63
13226,6,2023-04-20,2242083,NGN,successful,ussd,payment,22420.83
13227,6,2023-04-07,437128,NGN,successful,ussd,payment,4371.28
13228,6,2023-04-14,1235049,NGN,successful,ussd,payment,12350.49
13229,6,2023-05-21,1339184,NGN,successful,bank_transfer,payment,13391.84
13230,6,2023-05-25,316007,NGN,failed,card,payment,0
13231,6,2023-05-02,946552,NGN,successful,card,payment,9465.52
13232,6,2023-05-12,613463,NGN,successful,card,payment,6134.63
13233,6,2023-05-18,2074165,NGN,successful,mobile_money,payment,20741.65
13234,6,2023-05-03,208196,NGN,successful,card,payment,2081.96
13235,6,2023-05-22,223940,NGN,successful,card,refund,2239.4
13236,6,2023-05-02,828218,NGN,successful,mobile_money,payment,8282.18
13237,6,2023-05-18,1933951,NGN,successful,card,payment,19339.51
13238,6,2023-05-10,1464942,NGN,failed,card,payment,0
13239,6,2023-05-25,2350489,NGN,successful,card,payment,23504.89
13240,6,2023-05-25,2879403,NGN,successful,mobile_money,payment,28794.03
13241,6,2023-05-19,2181461,NGN,failed,ussd,payment,0
13242,6,2023-05-15,1659047,NGN,successful,ussd,refund,16590.47
13243,6,2023-05-08,586970,NGN,successful,mobile_money,payment,5869.7
13244,6,2023-05-09,635192,NGN,successful,bank_transfer,payment,6351.92
13245,6,2023-05-17,532268,NGN,pending,ussd,payment,0
13246,6,2023-05-06,1987271,NGN,failed,card,payment,0
13247,6,2023-05-17,2202731,NGN,successful,ussd,payment,22027.31
13248,6,2023-05-16,1930989,NGN,successful,bank_transfer,payment,19309.89
13249,6,2023-05-21,2185241,NGN,successful,card,payment,21852.41
13250,6,2023-05-15,1869831,NGN,successful,ussd,payment,18698.31
13251,6,2023-05-02,1829793,NGN,pending,ussd,payment,0
13252,6,2023-05-21,1218899,NGN,successful,bank_transfer,payment,12188.99
13253,6,2023-05-05,2609236,NGN,successful,mobile_money,payment,26092.36
13254,6,2023-05-22,1943697,NGN,failed,ussd,payment,0
13255,6,2023-05-21,2550514,NGN,successful,ussd,payment,25505.14
13256,6,2023-05-08,1682310,NGN,successful,ussd,payment,16823.1
13257,6,2023-05-13,753013,NGN,failed,mobile_money,payment,0
13258,6,2023-05-21,1625541,NGN,successful,bank_transfer,payment,16255.41
13259,6,2023-05-04,1633235,NGN,successful,card,payment,16332.35
13260,6,2023-05-23,2329426,NGN,successful,mobile_money,payment,23294.26
13261,6,2023-05-09,1670161,NGN,successful,ussd,payment,16701.61
13262,6,2023-05-22,1661790,NGN,failed,mobile_money,payment,0
13263,6,2023-05-24,1200861,NGN,successful,ussd,payment,12008.61
13264,6,2023-05-25,1994850,NGN,successful,mobile_money,payment,19948.5
13265,6,2023-05-11,2245423,NGN,successful,bank_transfer,payment,22454.23
13266,6,2023-05-08,2793868,NGN,failed,card,payment,0
13267,6,2023-05-17,2962149,NGN,successful,card,payment,29621.49
13268,6,2023-05-27,2276965,NGN,successful,ussd,payment,22769.65
13269,6,2023-05-06,2686945,NGN,successful,bank_transfer,payment,26869.45
13270,6,2023-05-10,1232001,NGN,successful,card,payment,12320.01
13271,6,2023-05-19,1453245,NGN,successful,card,refund,14532.45
13272,6,2023-05-08,2235046,NGN,successful,card,payment,22350.46
13273,6,2023-05-28,2270922,NGN,successful,ussd,payment,22709.22
13274,6,2023-05-16,2488727,NGN,pending,card,payment,0
13275,6,2023-05-27,1434301,NGN,successful,mobile_money,payment,14343.01
13276,6,2023-05-23,1266104,NGN,successful,ussd,payment,12661.04
13277,6,2023-05-16,2388303,NGN,pending,mobile_money,payment,0
13278,6,2023-05-09,306862,NGN,successful,card,payment,3068.62
13279,6,2023-05-27,1047282,NGN,successful,bank_transfer,payment,10472.82
13280,6,2023-05-23,1098038,NGN,successful,bank_transfer,payment,10980.38
13281,6,2023-05-07,1232840,NGN,successful,mobile_money,payment,12328.4
13282,6,2023-05-15,1399234,NGN,failed,card,payment,0
13283,6,2023-05-07,2249689,NGN,failed,ussd,payment,0
13284,6,2023-05-03,311142,NGN,successful,mobile_money,payment,3111.42
13285,6,2023-05-18,2466480,NGN,successful,bank_transfer,payment,24664.8
13286,6,2023-05-13,530426,NGN,successful,ussd,payment,5304.26
13287,6,2023-05-12,2684133,NGN,successful,bank_transfer,payment,26841.33
13288,6,2023-05-11,273700,NGN,failed,card,payment,0
13289,6,2023-05-21,1368636,NGN,successful,card,payment,13686.36
13290,6,2023-05-12,642877,NGN,successful,card,payment,6428.77
13291,6,2023-05-14,1537017,NGN,successful,card,refund,15370.17
13292,6,2023-05-04,1336366,NGN,successful,mobile_money,payment,13363.66
13293,6,2023-05-12,2132834,NGN,failed,ussd,payment,0
13294,6,2023-05-18,1568155,NGN,successful,card,payment,15681.55
13295,6,2023-05-25,1793853,NGN,successful,mobile_money,payment,17938.53
13296,6,2023-05-10,1505468,NGN,successful,card,payment,15054.68
13297,6,2023-05-23,430325,NGN,successful,ussd,payment,4303.25
13298,6,2023-05-26,2062804,NGN,successful,ussd,payment,20628.04
13299,6,2023-05-21,502911,NGN,successful,mobile_money,payment,5029.11
13300,6,2023-05-05,1574693,NGN,successful,card,payment,15746.93
13301,6,2023-05-08,2145418,NGN,failed,ussd,payment,0
13302,6,2023-05-20,1430899,NGN,successful,ussd,refund,14308.99
13303,6,2023-05-07,1831558,NGN,successful,bank_transfer,payment,18315.58
13304,6,2023-05-06,322821,NGN,successful,card,payment,3228.21
13305,6,2023-05-17,172702,NGN,failed,ussd,payment,0
13306,6,2023-05-28,323693,NGN,successful,card,payment,3236.93
13307,6,2023-05-24,1851851,NGN,failed,card,payment,0
13308,6,2023-05-04,1417291,NGN,successful,ussd,payment,14172.91
13309,6,2023-05-21,1819605,NGN,successful,mobile_money,payment,18196.05
13310,6,2023-05-14,2675495,NGN,successful,card,payment,26754.95
13311,6,2023-05-22,1877039,NGN,successful,mobile_money,payment,18770.39
13312,6,2023-05-12,143663,NGN,pending,card,payment,0
13313,6,2023-05-18,490601,NGN,successful,card,payment,4906.01
13314,6,2023-05-27,2814850,NGN,successful,bank_transfer,payment,28148.5
13315,6,2023-05-13,2601084,NGN,successful,mobile_money,payment,26010.84
13316,6,2023-05-03,1408901,NGN,successful,bank_transfer,payment,14089.01
13317,6,2023-05-01,406828,NGN,successful,ussd,payment,4068.28
13318,6,2023-06-09,1568501,NGN,successful,card,payment,15685.01
13319,6,2023-06-11,831904,NGN,successful,card,payment,8319.04
13320,6,2023-06-07,2497600,NGN,successful,bank_transfer,payment,24976
13321,6,2023-06-25,2468489,NGN,successful,card,payment,24684.89
13322,6,2023-06-23,381852,NGN,failed,mobile_money,payment,0
13323,6,2023-06-03,746895,NGN,successful,bank_transfer,payment,7468.95
13324,6,2023-06-10,1570310,NGN,successful,mobile_money,payment,15703.1
13325,6,2023-06-20,1737769,NGN,successful,mobile_money,payment,17377.69
13326,6,2023-06-01,2943850,NGN,successful,bank_transfer,payment,29438.5
13327,6,2023-06-01,682871,NGN,failed,bank_transfer,payment,0
13328,6,2023-06-18,2409099,NGN,successful,ussd,payment,24090.99
13329,6,2023-06-11,1842255,NGN,successful,mobile_money,payment,18422.55
13330,6,2023-06-25,2235126,NGN,successful,mobile_money,payment,22351.26
13331,6,2023-06-20,2529184,NGN,successful,bank_transfer,payment,25291.84
13332,6,2023-06-13,2530229,NGN,successful,mobile_money,payment,25302.29
13333,6,2023-06-15,1676187,NGN,pending,ussd,payment,0
13334,6,2023-06-28,2688342,NGN,successful,mobile_money,refund,26883.42
13335,6,2023-06-15,1544814,NGN,successful,ussd,payment,15448.14
13336,6,2023-06-05,1170919,NGN,successful,card,payment,11709.19
13337,6,2023-06-08,2090173,NGN,successful,ussd,payment,20901.73
13338,6,2023-06-09,2414153,NGN,successful,ussd,refund,24141.53
13339,6,2023-06-26,1180390,NGN,successful,mobile_money,payment,11803.9
13340,6,2023-06-11,1690646,NGN,successful,mobile_money,payment,16906.46
13341,6,2023-06-25,2503783,NGN,successful,ussd,payment,25037.83
13342,6,2023-06-27,1164567,NGN,successful,ussd,payment,11645.67
13343,6,2023-06-19,2575816,NGN,successful,bank_transfer,payment,25758.16
13344,6,2023-06-26,161227,NGN,pending,ussd,payment,0
13345,6,2023-06-13,2399993,NGN,successful,ussd,payment,23999.93
13346,6,2023-06-13,1340441,NGN,failed,bank_transfer,payment,0
13347,6,2023-06-24,1501977,NGN,successful,card,refund,15019.77
13348,6,2023-06-24,1557953,NGN,successful,mobile_money,payment,15579.53
13349,6,2023-06-23,149665,NGN,successful,mobile_money,payment,1496.65
13350,6,2023-06-25,1550681,NGN,successful,mobile_money,payment,15506.81
13351,6,2023-06-22,1714260,NGN,successful,bank_transfer,payment,17142.6
13352,6,2023-06-12,241335,NGN,successful,card,payment,2413.35
13353,6,2023-06-26,2374766,NGN,successful,card,payment,23747.66
13354,6,2023-06-15,1998558,NGN,successful,bank_transfer,payment,19985.58
13355,6,2023-06-22,1554595,NGN,successful,mobile_money,payment,15545.95
13356,6,2023-06-09,103175,NGN,successful,mobile_money,payment,1031.75
13357,6,2023-06-03,2457315,NGN,successful,bank_transfer,payment,24573.15
13358,6,2023-06-05,818086,NGN,successful,ussd,payment,8180.86
13359,6,2023-06-24,2467165,NGN,successful,bank_transfer,payment,24671.65
13360,6,2023-06-18,1964535,NGN,successful,bank_transfer,payment,19645.35
13361,6,2023-06-20,313955,NGN,successful,mobile_money,payment,3139.55
13362,6,2023-06-06,885248,NGN,failed,mobile_money,payment,0
13363,6,2023-06-02,2682483,NGN,successful,ussd,payment,26824.83
13364,6,2023-06-10,2133139,NGN,successful,card,payment,21331.39
13365,6,2023-06-02,2396839,NGN,successful,mobile_money,payment,23968.39
13366,6,2023-06-06,1857548,NGN,successful,ussd,payment,18575.48
13367,6,2023-06-27,2621468,NGN,pending,mobile_money,payment,0
13368,6,2023-06-04,955010,NGN,failed,card,payment,0
13369,6,2023-06-05,737755,NGN,successful,ussd,payment,7377.55
13370,6,2023-06-20,2293020,NGN,successful,mobile_money,payment,22930.2
13371,6,2023-06-12,875669,NGN,successful,ussd,payment,8756.69
13372,6,2023-06-15,1751790,NGN,successful,ussd,payment,17517.9
13373,6,2023-06-18,1393235,NGN,successful,mobile_money,payment,13932.35
13374,6,2023-06-09,904390,NGN,successful,bank_transfer,payment,9043.9
13375,6,2023-06-16,1434798,NGN,successful,bank_transfer,payment,14347.98
13376,6,2023-06-03,1953504,NGN,successful,ussd,payment,19535.04
13377,6,2023-06-17,1382878,NGN,successful,mobile_money,payment,13828.78
13378,6,2023-06-04,2935359,NGN,successful,card,payment,29353.59
13379,6,2023-06-18,2534880,NGN,successful,mobile_money,payment,25348.8
